COD_CURSO,NOME_UNIDADE,NIVEL_CURSO,ANO,SEXO,INGRESSANTES,FORMADOS
102,Física - Licenciatura Plena,Graduação,2016,M,24.0,0.0
102,Física - Licenciatura Plena,Graduação,2016,F,10.0,2.0
102,Física - Licenciatura Plena,Graduação,2017,F,8.0,1.0
102,Física - Licenciatura Plena,Graduação,2017,M,16.0,1.0
102,Física - Licenciatura Plena,Graduação,2018,M,24.0,1.0
102,Física - Licenciatura Plena,Graduação,2018,F,10.0,2.0
102,Física - Licenciatura Plena,Graduação,2019,F,10.0,1.0
102,Física - Licenciatura Plena,Graduação,2019,M,18.0,1.0
102,Física - Licenciatura Plena,Graduação,2020,M,10.0,0.0
102,Física - Licenciatura Plena,Graduação,2020,F,16.0,1.0
102,Física - Licenciatura Plena,Graduação,2021,F,6.0,1.0
102,Física - Licenciatura Plena,Graduação,2021,M,18.0,5.0
102,Física - Licenciatura Plena,Graduação,2022,F,11.0,2.0
102,Física - Licenciatura Plena,Graduação,2022,M,11.0,7.0
102,Física - Licenciatura Plena,Graduação,2023,F,8.0,3.0
102,Física - Licenciatura Plena,Graduação,2023,M,9.0,4.0
102,Física - Licenciatura Plena,Graduação,TOTAL,F,97.0,18.0
102,Física - Licenciatura Plena,Graduação,TOTAL,M,155.0,24.0
126,Física - Licenciatura Plena Noturno,Graduação,2014,F,7.0,1.0
126,Física - Licenciatura Plena Noturno,Graduação,2014,M,22.0,1.0
126,Física - Licenciatura Plena Noturno,Graduação,2015,M,26.0,2.0
126,Física - Licenciatura Plena Noturno,Graduação,2015,F,6.0,5.0
126,Física - Licenciatura Plena Noturno,Graduação,2016,F,12.0,0.0
126,Física - Licenciatura Plena Noturno,Graduação,2016,M,25.0,2.0
126,Física - Licenciatura Plena Noturno,Graduação,2017,F,10.0,0.0
126,Física - Licenciatura Plena Noturno,Graduação,2017,M,19.0,1.0
126,Física - Licenciatura Plena Noturno,Graduação,2018,M,19.0,0.0
126,Física - Licenciatura Plena Noturno,Graduação,2018,F,5.0,2.0
126,Física - Licenciatura Plena Noturno,Graduação,2019,M,18.0,1.0
126,Física - Licenciatura Plena Noturno,Graduação,2019,F,3.0,3.0
126,Física - Licenciatura Plena Noturno,Graduação,2020,F,3.0,0.0
126,Física - Licenciatura Plena Noturno,Graduação,2020,M,16.0,2.0
126,Física - Licenciatura Plena Noturno,Graduação,2021,F,3.0,1.0
126,Física - Licenciatura Plena Noturno,Graduação,2021,M,12.0,3.0
126,Física - Licenciatura Plena Noturno,Graduação,2022,F,6.0,1.0
126,Física - Licenciatura Plena Noturno,Graduação,2022,M,16.0,2.0
126,Física - Licenciatura Plena Noturno,Graduação,2023,F,5.0,0.0
126,Física - Licenciatura Plena Noturno,Graduação,2023,M,2.0,1.0
126,Física - Licenciatura Plena Noturno,Graduação,TOTAL,F,60.0,13.0
126,Física - Licenciatura Plena Noturno,Graduação,TOTAL,M,175.0,15.0
135.EAD.06,Física - Licenciatura/Distância/Cacequi/RS,Graduação,2014,F,0.0,3.0
135.EAD.06,Física - Licenciatura/Distância/Cacequi/RS,Graduação,2014,M,0.0,3.0
135.EAD.06,Física - Licenciatura/Distância/Cacequi/RS,Graduação,TOTAL,F,0.0,3.0
135.EAD.06,Física - Licenciatura/Distância/Cacequi/RS,Graduação,TOTAL,M,0.0,3.0
135.EAD.13,Física - Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2017,F,5.0,0.0
135.EAD.13,Física - Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2017,M,14.0,0.0
135.EAD.13,Física - Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,2021,M,0.0,1.0
135.EAD.13,Física - Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,TOTAL,F,5.0,0.0
135.EAD.13,Física - Licenciatura/Distância/Cachoeira do Sul/RS,Graduação,TOTAL,M,14.0,1.0
135.EAD.16,Física - Licenciatura/Distância/Cruz Alta/RS,Graduação,2020,M,6.0,0.0
135.EAD.16,Física - Licenciatura/Distância/Cruz Alta/RS,Graduação,2020,F,8.0,0.0
135.EAD.16,Física - Licenciatura/Distância/Cruz Alta/RS,Graduação,2021,F,1.0,0.0
135.EAD.16,Física - Licenciatura/Distância/Cruz Alta/RS,Graduação,2021,M,3.0,0.0
135.EAD.16,Física - Licenciatura/Distância/Cruz Alta/RS,Graduação,TOTAL,F,9.0,0.0
135.EAD.16,Física - Licenciatura/Distância/Cruz Alta/RS,Graduação,TOTAL,M,9.0,0.0
135.EAD.01,Física - Licenciatura/Distância/Faxinal do Soturno/RS,Graduação,2014,M,2.0,0.0
135.EAD.01,Física - Licenciatura/Distância/Faxinal do Soturno/RS,Graduação,2014,F,5.0,0.0
135.EAD.01,Física - Licenciatura/Distância/Faxinal do Soturno/RS,Graduação,2018,F,0.0,2.0
135.EAD.01,Física - Licenciatura/Distância/Faxinal do Soturno/RS,Graduação,2021,F,0.0,1.0
135.EAD.01,Física - Licenciatura/Distância/Faxinal do Soturno/RS,Graduação,TOTAL,M,2.0,0.0
135.EAD.01,Física - Licenciatura/Distância/Faxinal do Soturno/RS,Graduação,TOTAL,F,5.0,3.0
135.EAD.15,Física - Licenciatura/Distância/Gramado/RS,Graduação,2020,F,3.0,0.0
135.EAD.15,Física - Licenciatura/Distância/Gramado/RS,Graduação,2020,M,3.0,0.0
135.EAD.15,Física - Licenciatura/Distância/Gramado/RS,Graduação,2021,M,1.0,0.0
135.EAD.15,Física - Licenciatura/Distância/Gramado/RS,Graduação,TOTAL,F,3.0,0.0
135.EAD.15,Física - Licenciatura/Distância/Gramado/RS,Graduação,TOTAL,M,4.0,0.0
135.EAD.10,Física - Licenciatura/Distância/Itaqui/RS,Graduação,2014,M,1.0,0.0
135.EAD.10,Física - Licenciatura/Distância/Itaqui/RS,Graduação,TOTAL,M,1.0,0.0
135.EAD.14,Física - Licenciatura/Distância/Pinto Bandeira/RS,Graduação,2017,F,2.0,0.0
135.EAD.14,Física - Licenciatura/Distância/Pinto Bandeira/RS,Graduação,2017,M,5.0,0.0
135.EAD.14,Física - Licenciatura/Distância/Pinto Bandeira/RS,Graduação,TOTAL,F,2.0,0.0
135.EAD.14,Física - Licenciatura/Distância/Pinto Bandeira/RS,Graduação,TOTAL,M,5.0,0.0
135.EAD.03,Física - Licenciatura/Distância/Quaraí/RS,Graduação,2014,M,5.0,0.0
135.EAD.03,Física - Licenciatura/Distância/Quaraí/RS,Graduação,2014,F,7.0,0.0
135.EAD.03,Física - Licenciatura/Distância/Quaraí/RS,Graduação,2018,M,0.0,1.0
135.EAD.03,Física - Licenciatura/Distância/Quaraí/RS,Graduação,2018,F,0.0,3.0
135.EAD.03,Física - Licenciatura/Distância/Quaraí/RS,Graduação,TOTAL,M,5.0,1.0
135.EAD.03,Física - Licenciatura/Distância/Quaraí/RS,Graduação,TOTAL,F,7.0,3.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2014,F,7.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2014,M,18.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2015,M,1.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2015,F,2.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2016,M,0.0,2.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2016,F,0.0,7.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2017,F,13.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2017,M,28.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2018,M,0.0,1.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2018,F,0.0,5.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2019,M,0.0,2.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2020,F,7.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2020,M,13.0,0.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2021,F,3.0,1.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2021,M,3.0,1.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,2022,F,0.0,1.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,TOTAL,M,63.0,6.0
135.EAD.12,Física - Licenciatura/Distância/Santa Maria/RS,Graduação,TOTAL,F,32.0,14.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2014,F,10.0,0.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2014,M,12.0,0.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2015,M,1.0,0.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2016,F,0.0,2.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2016,M,0.0,4.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2017,M,13.0,0.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2017,F,14.0,0.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2018,M,0.0,1.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2020,F,2.0,0.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2020,M,5.0,0.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2021,M,1.0,2.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,2021,F,1.0,5.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,TOTAL,F,27.0,7.0
135.EAD.11,Física - Licenciatura/Distância/Santo Antônio da Patrulha/RS,Graduação,TOTAL,M,32.0,7.0
135.EAD.05,Física - Licenciatura/Distância/São Lourenço do Sul/RS,Graduação,2016,F,0.0,2.0
135.EAD.05,Física - Licenciatura/Distância/São Lourenço do Sul/RS,Graduação,TOTAL,F,0.0,2.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,2016,F,0.0,2.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,2016,M,0.0,2.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,2017,F,0.0,1.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,2020,M,11.0,0.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,2020,F,5.0,1.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,2021,M,1.0,0.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,TOTAL,M,12.0,2.0
135.EAD.02,Física - Licenciatura/Distância/Três de Maio/RS,Graduação,TOTAL,F,5.0,4.0
122,Geografia - Bacharelado,Graduação,2014,F,5.0,5.0
122,Geografia - Bacharelado,Graduação,2014,M,25.0,8.0
122,Geografia - Bacharelado,Graduação,2015,F,23.0,4.0
122,Geografia - Bacharelado,Graduação,2015,M,18.0,6.0
122,Geografia - Bacharelado,Graduação,2016,F,13.0,1.0
122,Geografia - Bacharelado,Graduação,2016,M,27.0,2.0
122,Geografia - Bacharelado,Graduação,2017,F,9.0,3.0
122,Geografia - Bacharelado,Graduação,2017,M,13.0,4.0
122,Geografia - Bacharelado,Graduação,2018,F,17.0,2.0
122,Geografia - Bacharelado,Graduação,2018,M,19.0,5.0
122,Geografia - Bacharelado,Graduação,2019,F,8.0,6.0
122,Geografia - Bacharelado,Graduação,2019,M,22.0,6.0
122,Geografia - Bacharelado,Graduação,2020,F,20.0,0.0
122,Geografia - Bacharelado,Graduação,2020,M,18.0,2.0
122,Geografia - Bacharelado,Graduação,2021,F,11.0,2.0
122,Geografia - Bacharelado,Graduação,2021,M,15.0,10.0
122,Geografia - Bacharelado,Graduação,2022,F,8.0,4.0
122,Geografia - Bacharelado,Graduação,2022,M,11.0,5.0
122,Geografia - Bacharelado,Graduação,2023,M,21.0,4.0
122,Geografia - Bacharelado,Graduação,2023,F,11.0,6.0
122,Geografia - Bacharelado,Graduação,TOTAL,F,125.0,33.0
122,Geografia - Bacharelado,Graduação,TOTAL,M,189.0,52.0
121,Geografia - Licenciatura Plena,Graduação,2014,M,12.0,8.0
121,Geografia - Licenciatura Plena,Graduação,2014,F,17.0,12.0
121,Geografia - Licenciatura Plena,Graduação,2015,F,19.0,4.0
121,Geografia - Licenciatura Plena,Graduação,2015,M,27.0,11.0
121,Geografia - Licenciatura Plena,Graduação,2016,M,28.0,8.0
121,Geografia - Licenciatura Plena,Graduação,2016,F,22.0,11.0
121,Geografia - Licenciatura Plena,Graduação,2017,M,17.0,5.0
121,Geografia - Licenciatura Plena,Graduação,2017,F,18.0,6.0
121,Geografia - Licenciatura Plena,Graduação,2018,F,19.0,1.0
121,Geografia - Licenciatura Plena,Graduação,2018,M,41.0,2.0
121,Geografia - Licenciatura Plena,Graduação,2019,M,18.0,9.0
121,Geografia - Licenciatura Plena,Graduação,2019,F,19.0,11.0
121,Geografia - Licenciatura Plena,Graduação,2020,F,18.0,2.0
121,Geografia - Licenciatura Plena,Graduação,2020,M,22.0,3.0
121,Geografia - Licenciatura Plena,Graduação,2021,M,18.0,4.0
121,Geografia - Licenciatura Plena,Graduação,2021,F,17.0,10.0
121,Geografia - Licenciatura Plena,Graduação,2022,M,20.0,4.0
121,Geografia - Licenciatura Plena,Graduação,2022,F,14.0,5.0
121,Geografia - Licenciatura Plena,Graduação,2023,F,16.0,7.0
121,Geografia - Licenciatura Plena,Graduação,2023,M,20.0,10.0
121,Geografia - Licenciatura Plena,Graduação,TOTAL,M,223.0,64.0
121,Geografia - Licenciatura Plena,Graduação,TOTAL,F,179.0,69.0
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,2022,M,8.0,0.0
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,2022,F,17.0,0.0
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,TOTAL,M,8.0,0.0
134.EAD.16,Geografia Licenciatura -EaD-UAB/Cruz Alta/RS,Graduação,TOTAL,F,17.0,0.0
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,2022,M,5.0,0.0
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,2022,F,10.0,0.0
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,TOTAL,M,5.0,0.0
134.EAD.17,Geografia Licenciatura -EaD-UAB/Herval/RS,Graduação,TOTAL,F,10.0,0.0
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,2022,M,4.0,0.0
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,2022,F,15.0,0.0
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,TOTAL,M,4.0,0.0
134.EAD.18,Geografia Licenciatura -EaD-UAB/Jacuizinho/RS,Graduação,TOTAL,F,15.0,0.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2014,F,7.0,0.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2014,M,13.0,0.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2017,M,0.0,1.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2017,F,0.0,4.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2018,F,0.0,1.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,2018,M,0.0,3.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,TOTAL,M,13.0,4.0
134.EAD.05,Geografia Licenciatura -EaD-UAB/Palmeira das Missões/RS,Graduação,TOTAL,F,7.0,5.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2014,F,9.0,0.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2014,M,11.0,0.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2017,F,0.0,4.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2017,M,0.0,5.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2018,M,0.0,1.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,2018,F,0.0,2.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,TOTAL,F,9.0,6.0
134.EAD.06,Geografia Licenciatura -EaD-UAB/Quaraí/RS,Graduação,TOTAL,M,11.0,6.0
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,2022,M,5.0,0.0
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,2022,F,20.0,0.0
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,TOTAL,M,5.0,0.0
134.EAD.19,Geografia Licenciatura -EaD-UAB/Rosário do Sul/RS,Graduação,TOTAL,F,20.0,0.0
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2014,F,4.0,0.0
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2014,M,8.0,0.0
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2017,F,0.0,3.0
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2017,M,0.0,5.0
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,2018,M,0.0,1.0
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,TOTAL,F,4.0,3.0
134.EAD.07,Geografia Licenciatura -EaD-UAB/Santa Vitória do Palmar/RS,Graduação,TOTAL,M,8.0,6.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2014,M,7.0,0.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2014,F,11.0,0.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2017,M,0.0,3.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2017,F,0.0,7.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2022,F,9.0,0.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,2022,M,13.0,0.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,TOTAL,M,20.0,3.0
134.EAD.08,Geografia Licenciatura -EaD-UAB/Santo Antonio da Patrulha/RS,Graduação,TOTAL,F,20.0,7.0
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2017,F,14.0,0.0
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2017,M,15.0,0.0
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2020,F,0.0,6.0
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2020,M,0.0,8.0
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,2021,F,0.0,1.0
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,TOTAL,F,14.0,7.0
134.EAD.12,Geografia Licenciatura -EaD-UAB/Sapiranga/RS,Graduação,TOTAL,M,15.0,8.0
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,2022,F,7.0,0.0
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,2022,M,7.0,0.0
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,TOTAL,F,7.0,0.0
134.EAD.20,Geografia Licenciatura -EaD-UAB/Sarandi/RS,Graduação,TOTAL,M,7.0,0.0
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2017,M,7.0,0.0
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2017,F,22.0,0.0
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2020,M,0.0,6.0
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,2020,F,0.0,12.0
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,TOTAL,M,7.0,6.0
134.EAD.09,Geografia Licenciatura -EaD-UAB/Serefina Corrêa/RS,Graduação,TOTAL,F,22.0,12.0
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2017,M,7.0,0.0
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2017,F,23.0,0.0
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2020,M,0.0,5.0
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,2020,F,0.0,13.0
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,TOTAL,M,7.0,5.0
134.EAD.10,Geografia Licenciatura -EaD-UAB/Tapejara/RS,Graduação,TOTAL,F,23.0,13.0
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2017,M,11.0,0.0
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2017,F,19.0,0.0
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2020,M,0.0,5.0
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,2020,F,0.0,13.0
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,TOTAL,M,11.0,5.0
134.EAD.11,Geografia Licenciatura -EaD-UAB/Três Passos/RS,Graduação,TOTAL,F,19.0,13.0
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2014,F,6.0,0.0
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2014,M,17.0,0.0
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2017,F,0.0,2.0
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,2017,M,0.0,5.0
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,TOTAL,F,6.0,2.0
134.EAD.01,Licenciatura em Geografia/Distância/Santa Maria/RS,Graduação,TOTAL,M,17.0,5.0
132.2,Matemática - Bacharelado,Graduação,2014,F,6.0,0.0
132.2,Matemática - Bacharelado,Graduação,2014,M,6.0,1.0
132.2,Matemática - Bacharelado,Graduação,2015,F,9.0,1.0
132.2,Matemática - Bacharelado,Graduação,2015,M,16.0,2.0
132.2,Matemática - Bacharelado,Graduação,2016,F,11.0,0.0
132.2,Matemática - Bacharelado,Graduação,2016,M,7.0,1.0
132.2,Matemática - Bacharelado,Graduação,2017,F,11.0,0.0
132.2,Matemática - Bacharelado,Graduação,2017,M,8.0,1.0
132.2,Matemática - Bacharelado,Graduação,2018,F,8.0,1.0
132.2,Matemática - Bacharelado,Graduação,2018,M,13.0,3.0
132.2,Matemática - Bacharelado,Graduação,2019,F,5.0,0.0
132.2,Matemática - Bacharelado,Graduação,2019,M,21.0,3.0
132.2,Matemática - Bacharelado,Graduação,2020,F,8.0,1.0
132.2,Matemática - Bacharelado,Graduação,2020,M,18.0,3.0
132.2,Matemática - Bacharelado,Graduação,2021,M,15.0,2.0
132.2,Matemática - Bacharelado,Graduação,2021,F,6.0,3.0
132.2,Matemática - Bacharelado,Graduação,2022,F,9.0,1.0
132.2,Matemática - Bacharelado,Graduação,2022,M,16.0,1.0
132.2,Matemática - Bacharelado,Graduação,2023,F,4.0,1.0
132.2,Matemática - Bacharelado,Graduação,2023,M,19.0,3.0
132.2,Matemática - Bacharelado,Graduação,TOTAL,F,77.0,8.0
132.2,Matemática - Bacharelado,Graduação,TOTAL,M,139.0,20.0
132.1,Matemática - Licenciatura Plena,Graduação,2014,M,8.0,2.0
132.1,Matemática - Licenciatura Plena,Graduação,2014,F,19.0,5.0
132.1,Matemática - Licenciatura Plena,Graduação,2015,M,13.0,3.0
132.1,Matemática - Licenciatura Plena,Graduação,2015,F,16.0,9.0
132.1,Matemática - Licenciatura Plena,Graduação,2016,M,21.0,3.0
132.1,Matemática - Licenciatura Plena,Graduação,2016,F,19.0,6.0
132.1,Matemática - Licenciatura Plena,Graduação,2017,M,18.0,3.0
132.1,Matemática - Licenciatura Plena,Graduação,2017,F,17.0,7.0
132.1,Matemática - Licenciatura Plena,Graduação,2018,M,25.0,1.0
132.1,Matemática - Licenciatura Plena,Graduação,2018,F,24.0,4.0
132.1,Matemática - Licenciatura Plena,Graduação,2019,M,20.0,4.0
132.1,Matemática - Licenciatura Plena,Graduação,2019,F,23.0,8.0
132.1,Matemática - Licenciatura Plena,Graduação,2020,M,23.0,0.0
132.1,Matemática - Licenciatura Plena,Graduação,2020,F,18.0,1.0
132.1,Matemática - Licenciatura Plena,Graduação,2021,M,17.0,4.0
132.1,Matemática - Licenciatura Plena,Graduação,2021,F,13.0,6.0
132.1,Matemática - Licenciatura Plena,Graduação,2022,M,7.0,4.0
132.1,Matemática - Licenciatura Plena,Graduação,2022,F,9.0,4.0
132.1,Matemática - Licenciatura Plena,Graduação,2023,M,13.0,4.0
132.1,Matemática - Licenciatura Plena,Graduação,2023,F,16.0,8.0
132.1,Matemática - Licenciatura Plena,Graduação,TOTAL,M,165.0,28.0
132.1,Matemática - Licenciatura Plena,Graduação,TOTAL,F,174.0,58.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2014,F,17.0,6.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2014,M,21.0,6.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2015,M,31.0,1.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2015,F,12.0,4.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2016,F,10.0,2.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2016,M,19.0,2.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2017,M,24.0,4.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2017,F,13.0,5.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2018,M,19.0,4.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2018,F,22.0,4.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2019,M,31.0,3.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2019,F,10.0,5.0
125,Matemática - Licenciatura Plena - Noturno,Graduação,2020,F,11.0,1.0
